max_reinforce,min_diff_A,max_freq_M0,max_freq_F1,final_adapt_diff_unlinked,this.order,n.gen,r12,r23,r34,s,n.unlinked,prop.replaced0,prop.replaced1,discrim
0.918992923076139,0.993119407727593,0.00678139860602043,0.737170384865874,NA,AMF,10000,0,0,0.5,0.32,0,0.004,0.004,1
0.924604362722746,0.9939900604098,0.00592073782834271,0.745839316347287,NA,AMF,10000,0,0,0.5,0.33,0,0.004,0.004,1
0.929667074553338,0.994739576742814,0.00518004495442952,0.753949563520752,NA,AMF,10000,0,0,0.5,0.34,0,0.004,0.004,1
0.934244771280862,0.995251637985431,0.0045440585039063,0.761558447455299,NA,AMF,10000,0,0,0.5,0.35,0,0.004,0.004,1
0.938395049006968,0.995523253028608,0.00399810608656454,0.768716914225016,NA,AMF,10000,0,0,0.5,0.36,0,0.004,0.004,1
0.94216900449372,0.995778200248804,0.00352878065028612,0.775469498540034,NA,AMF,10000,0,0,0.5,0.37,0,0.004,0.004,1
0.945611332136916,0.996017773987599,0.00312427590776414,0.78185478172008,NA,AMF,10000,0,0,0.5,0.38,0,0.004,0.004,1
0.948760767845267,0.996243153899329,0.00277445748880469,0.787906086279412,NA,AMF,10000,0,0,0.5,0.39,0,0.004,0.004,1
0.95165071945172,0.996455398182642,0.00247077025282609,0.793652228952302,NA,AMF,10000,0,0,0.5,0.4,0,0.004,0.004,1
0.954309955853515,0.996655448902936,0.00220606475817871,0.79911823192512,NA,AMF,10000,0,0,0.5,0.41,0,0.004,0.004,1
0.956763274022622,0.996844184488179,0.00197439790638619,0.804325947752337,NA,AMF,10000,0,0,0.5,0.42,0,0.004,0.004,1
0.959032102315124,0.997022372710936,0.00177083877980338,0.809294586477704,NA,AMF,10000,0,0,0.5,0.43,0,0.004,0.004,1
0.961135024707666,0.997190742029948,0.00159129433510557,0.814041150173915,NA,AMF,10000,0,0,0.5,0.44,0,0.004,0.004,1
0.963088225548001,0.997349927895149,0.00143235993011232,0.818580786918581,NA,AMF,10000,0,0,0.5,0.45,0,0.004,0.004,1
0.96490586170723,0.997500538942875,0.00129119456892771,0.822927077775768,NA,AMF,10000,0,0,0.5,0.46,0,0.004,0.004,1
0.966600371767016,0.99764310319894,0.00119739144240089,0.827092269463378,NA,AMF,10000,0,0,0.5,0.47,0,0.004,0.004,1
0.968182732195584,0.997778133668315,0.00112835332824285,0.831087463587381,NA,AMF,10000,0,0,0.5,0.48,0,0.004,0.004,1
0.969662669651037,0.997906078878935,0.00106298082144314,0.834922771366544,NA,AMF,10000,0,0,0.5,0.49,0,0.004,0.004,1
0.971048837313758,0.99802736550312,0.00100105097820208,0.838607440982859,NA,AMF,10000,0,0,0.5,0.5,0,0.004,0.004,1
0.972348961854223,0.998142384191732,9.42359145824963e-4,0.842149963183086,NA,AMF,10000,0,0,0.5,0.51,0,0.004,0.004,1
0.973569966453177,0.998251485679329,8.86716582584787e-4,0.845558159535171,NA,AMF,10000,0,0,0.5,0.52,0,0.004,0.004,1
0.974718074267398,0.998355012249195,8.33949179215316e-4,0.84883925677818,NA,AMF,10000,0,0,0.5,0.53,0,0.004,0.004,1
0.975798895884094,0.998453267138125,7.83895757225839e-4,0.851999949952079,NA,AMF,10000,0,0,0.5,0.54,0,0.004,0.004,1
0.976817503615515,0.998546533752324,7.36406518863912e-4,0.855046456411588,NA,AMF,10000,0,0,0.5,0.55,0,0.004,0.004,1
0.977778494929687,0.998635083178533,6.91343687893024e-4,0.857984562379035,NA,AMF,10000,0,0,0.5,0.56,0,0.004,0.004,1
0.978686046869483,0.998719158846414,6.48577475989917e-4,0.860819663344548,NA,AMF,10000,0,0,0.5,0.57,0,0.004,0.004,1
0.979543962959031,0.998798988284012,6.07989169953158e-4,0.863556799353972,NA,AMF,10000,0,0,0.5,0.58,0,0.004,0.004,1
0.98035571381533,0.998874791164062,5.69466070455334e-4,0.866200686017144,NA,AMF,10000,0,0,0.5,0.59,0,0.004,0.004,1
0.981124472458949,0.998946766788442,5.32904949019372e-4,0.868755741907267,NA,AMF,10000,0,0,0.5,0.6,0,0.004,0.004,1
0.981853145138689,0.999015096337929,4.98207956235091e-4,0.871226112895573,NA,AMF,10000,0,0,0.5,0.61,0,0.004,0.004,1
0.982544398341647,0.999079961362022,4.65284293247794e-4,0.873615693865745,NA,AMF,10000,0,0,0.5,0.62,0,0.004,0.004,1
0.983200682544633,0.999141525466118,4.34049344249133e-4,0.875928148173681,NA,AMF,10000,0,0,0.5,0.63,0,0.004,0.004,1
0.983824253169607,0.999199940534634,4.04422628902134e-4,0.878166925155442,NA,AMF,10000,0,0,0.5,0.64,0,0.004,0.004,1
0.98441718912999,0.999255349632667,3.7632982939537e-4,0.880335275935844,NA,AMF,10000,0,0,0.5,0.65,0,0.004,0.004,1
0.984981409292912,0.999307892054514,3.49700811267099e-4,0.882436267749605,NA,AMF,10000,0,0,0.5,0.66,0,0.004,0.004,1
0.985518687131753,0.999357694978809,3.24469060350713e-4,0.884472796954044,NA,AMF,10000,0,0,0.5,0.67,0,0.004,0.004,1
0.986030663801623,0.999404877237364,3.00572767077487e-4,0.886447600885457,NA,AMF,10000,0,0,0.5,0.68,0,0.004,0.004,1
0.98651885983585,0.999449550898624,2.77953828574983e-4,0.888363268689184,NA,AMF,10000,0,0,0.5,0.69,0,0.004,0.004,1
0.986984685632834,0.999491825708139,2.56556490720578e-4,0.890222251235161,NA,AMF,10000,0,0,0.5,0.7,0,0.004,0.004,1
0.987429450878648,0.999531802142387,2.36328865711621e-4,0.892026870215563,NA,AMF,10000,0,0,0.5,0.71,0,0.004,0.004,1
0.987854373030614,0.999569575217398,2.17222387816399e-4,0.893779326508424,NA,AMF,10000,0,0,0.5,0.72,0,0.004,0.004,1
0.988260584970141,0.999605232664701,1.99190284933702e-4,0.895481707880474,NA,AMF,10000,0,0,0.5,0.73,0,0.004,0.004,1
0.988649141918767,0.999638862292974,1.82188559831557e-4,0.897135996093349,NA,AMF,10000,0,0,0.5,0.74,0,0.004,0.004,1
0.989021027699153,0.999670544940016,1.66175779067642e-4,0.898744073469701,NA,AMF,10000,0,0,0.5,0.75,0,0.004,0.004,1
0.989377160412401,0.999700356877115,1.51113091002516e-4,0.900307728969096,NA,AMF,10000,0,0,0.5,0.76,0,0.004,0.004,1
0.989718397594171,0.999728370345562,1.36962790731752e-4,0.901828663818023,NA,AMF,10000,0,0,0.5,0.77,0,0.004,0.004,1
0.99004554090444,0.999754652754093,1.2368949359943e-4,0.90330849673338,NA,AMF,10000,0,0,0.5,0.78,0,0.004,0.004,1
0.990359340399177,0.9997792715704,1.11259716077404e-4,0.904748768774658,NA,AMF,10000,0,0,0.5,0.79,0,0.004,0.004,1
0.990660498426518,0.999802288701507,9.96418608901427e-5,0.906150947856312,NA,AMF,10000,0,0,0.5,0.8,0,0.004,0.004,1
0.99094967318511,0.999823763072616,8.88055139013653e-5,0.907516432948626,NA,AMF,10000,0,0,0.5,0.81,0,0.004,0.004,1
0.991227481977997,0.999843750795667,7.87217112926728e-5,0.908846557992548,NA,AMF,10000,0,0,0.5,0.82,0,0.004,0.004,1
0.991494504191699,0.999862304306811,6.93631019394625e-5,0.910142595551487,NA,AMF,10000,0,0,0.5,0.83,0,0.004,0.004,1
0.99175128402687,0.999879476007871,6.07036271974146e-5,0.911405760220874,NA,AMF,10000,0,0,0.5,0.84,0,0.004,0.004,1
0.991998333004062,0.999895314393086,5.2718687552333e-5,0.912637211814345,NA,AMF,10000,0,0,0.5,0.85,0,0.004,0.004,1
0.992236132265611,0.999909865700047,4.53842448781356e-5,0.913838058343687,NA,AMF,10000,0,0,0.5,0.86,0,0.004,0.004,1
0.992465134692453,0.999923174090572,3.86777244813266e-5,0.915009358808099,NA,AMF,10000,0,0,0.5,0.87,0,0.004,0.004,1
0.992685766852729,0.999935281349737,3.25775803414403e-5,0.916152125807029,NA,AMF,10000,0,0,0.5,0.88,0,0.004,0.004,1
0.99289843079731,0.999946228287317,2.70632603477544e-5,0.917267327989523,NA,AMF,10000,0,0,0.5,0.89,0,0.004,0.004,1
0.993103505715855,0.999956053635227,2.21151363579269e-5,0.918355892351974,NA,AMF,10000,0,0,0.5,0.9,0,0.004,0.004,1
0.993301349465663,0.999964794182878,1.77142232996355e-5,0.919418706395135,NA,AMF,10000,0,0,0.5,0.91,0,0.004,0.004,1
0.993492299984353,0.999972485165747,1.3842552520614e-5,0.920456620150362,NA,AMF,10000,0,0,0.5,0.92,0,0.004,0.004,1
0.993676676596366,0.999979160199869,1.04829148851185e-5,0.921470448084255,NA,AMF,10000,0,0,0.5,0.93,0,0.004,0.004,1
0.993854781222316,0.999984851793686,7.61886457757835e-6,0.922460970890098,NA,AMF,10000,0,0,0.5,0.94,0,0.004,0.004,1
0.994026899499336,0.999989591059657,5.23454377886495e-6,0.923428937173857,NA,AMF,10000,0,0,0.5,0.95,0,0.004,0.004,1
0.994193301819854,0.99999340764793,3.31479295135201e-6,0.924375065041891,NA,AMF,10000,0,0,0.5,0.96,0,0.004,0.004,1
0.994354244295496,0.999996330018219,1.84511101473254e-6,0.925300043596939,NA,AMF,10000,0,0,0.5,0.97,0,0.004,0.004,1
0.994509969652234,0.999998385515793,8.11584569182885e-7,0.926204534348486,NA,AMF,10000,0,0,0.5,0.98,0,0.004,0.004,1
0.99466070806233,0.999999600455121,2.00821648134241e-7,0.927089172543137,NA,AMF,10000,0,0,0.5,0.99,0,0.004,0.004,1
0.994806677918132,1,0,0.927954568420193,NA,AMF,10000,0,0,0.5,1,0,0.004,0.004,1
0.0198999999999999,0,1,0.0100000000000002,NA,AMF,10000,0,0,0.5,0,0,0.006,0.006,1
0.0198999999999999,0.256376700843388,0.701700360025251,0.0100005880945835,NA,AMF,10000,0,0,0.5,0.01,0,0.006,0.006,1
0.0264881394776927,0.621813713131654,0.334814602578432,0.0208444052204498,NA,AMF,10000,0,0,0.5,0.02,0,0.006,0.006,1
0.0572402835242903,0.698561615384621,0.275162704423593,0.0412801180393266,NA,AMF,10000,0,0,0.5,0.03,0,0.006,0.006,1
0.0954588642015312,0.746030510543054,0.236226123520446,0.0659184473201667,NA,AMF,10000,0,0,0.5,0.04,0,0.006,0.006,1
0.139167409048106,0.779503166093716,0.207734308974756,0.0938780827105571,NA,AMF,10000,0,0,0.5,0.05,0,0.006,0.006,1
0.186756141083001,0.805079660642201,0.185359154675792,0.124464752083637,NA,AMF,10000,0,0,0.5,0.06,0,0.006,0.006,1
0.236840722365466,0.825691310027783,0.166942338148653,0.157080420108544,NA,AMF,10000,0,0,0.5,0.07,0,0.006,0.006,1
0.288216614187426,0.842928307163601,0.151280813205549,0.191190771232924,NA,AMF,10000,0,0,0.5,0.08,0,0.006,0.006,1
0.339845291688636,0.857729738098889,0.137649356391978,0.226313466484205,NA,AMF,10000,0,0,0.5,0.09,0,0.006,0.006,1
0.390850381547997,0.870686241897342,0.12558446539148,0.262014875230853,NA,AMF,10000,0,0,0.5,0.1,0,0.006,0.006,1
0.440514750932033,0.882188193592651,0.114775793938652,0.297910094667432,NA,AMF,10000,0,0,0.5,0.11,0,0.006,0.006,1
0.488274774475681,0.892504585755129,0.105007091627107,0.333663707221772,NA,AMF,10000,0,0,0.5,0.12,0,0.006,0.006,1
0.533710584166272,0.901827825553029,0.0961220450588636,0.368989967482039,NA,AMF,10000,0,0,0.5,0.13,0,0.006,0.006,1
0.576532529186693,0.910300477321936,0.0880035791155841,0.403651813883911,NA,AMF,10000,0,0,0.5,0.14,0,0.006,0.006,1
0.616564825979645,0.918031844209751,0.0805608747113534,0.437458538179624,NA,AMF,10000,0,0,0.5,0.15,0,0.006,0.006,1
0.653727678244472,0.925108543811279,0.0737210238419657,0.470262214714573,NA,AMF,10000,0,0,0.5,0.16,0,0.006,0.006,1
0.688019135212023,0.93160139450717006,0.0674235738110568,0.501953136313031,NA,AMF,10000,0,0,0.5,0.17,0,0.006,0.006,1
0.719497754312725,0.93756996986351,0.0616169180994889,0.532454554600543,NA,AMF,10000,0,0,0.5,0.18,0,0.006,0.006,1
0.748266842192805,0.943065649626952,0.0562558867241294,0.561717006856733,NA,AMF,10000,0,0,0.5,0.19,0,0.006,0.006,1
0.774460742458579,0.94813368892595,0.0513001226318486,0.589712453795519,NA,AMF,10000,0,0,0.5,0.2,0,0.006,0.006,1
0.798233368907219,0.952814639851599,0.0467129764192244,0.616428374903956,NA,AMF,10000,0,0,0.5,0.21,0,0.006,0.006,1
0.819748973684175,0.957145338353944,0.0424607483964193,0.641861889549086,NA,AMF,10000,0,0,0.5,0.22,0,0.006,0.006,1
0.839174995367075,0.961159584139047,0.0385121774559779,0.666013913012797,NA,AMF,10000,0,0,0.5,0.23,0,0.006,0.006,1
0.856676742912307,0.964888572140358,0.0348381361696113,0.688883344525178,NA,AMF,10000,0,0,0.5,0.24,0,0.006,0.006,1
0.872413618205578,0.968361065262153,0.031411554668617,0.710461366156082,NA,AMF,10000,0,0,0.5,0.25,0,0.006,0.006,1
0.886536535253245,0.971603215897941,0.0282076744306388,0.730726188388378,NA,AMF,10000,0,0,0.5,0.26,0,0.006,0.006,1
0.899186127450164,0.974637844730065,0.0252048298035399,0.749639130508938,NA,AMF,10000,0,0,0.5,0.27,0,0.006,0.006,1
0.910491238231647,0.97748290726745,0.0223860316466968,0.767143872831633,NA,AMF,10000,0,0,0.5,0.28,0,0.006,0.006,1
0.920567167245727,0.980148973916442,0.0197415308419626,0.783171899120012,NA,AMF,10000,0,0,0.5,0.29,0,0.006,0.006,1
0.929513566407331,0.982636158526078,0.0172719283907835,0.797657563520698,NA,AMF,10000,0,0,0.5,0.3,0,0.006,0.006,1
0.937413315405392,0.984932346833385,0.014989979076029,0.810563560423539,NA,AMF,10000,0,0,0.5,0.31,0,0.006,0.006,1
0.94433569605348,0.987015965744145,0.0129178423814916,0.821909899639894,NA,AMF,10000,0,0,0.5,0.32,0,0.006,0.006,1
0.950346378651787,0.988865048416898,0.0110780203079426,0.831790815640709,NA,AMF,10000,0,0,0.5,0.33,0,0.006,0.006,1
0.955520280605276,0.990468708704126,0.0094818709098149,0.840366146204039,NA,AMF,10000,0,0,0.5,0.34,0,0.006,0.006,1
0.959947856475881,0.991833371466704,0.00812336332263092,0.847830643511518,NA,AMF,10000,0,0,0.5,0.35,0,0.006,0.006,1
0.963730381970323,0.992980488862587,0.00698135652997112,0.854379449400817,NA,AMF,10000,0,0,0.5,0.36,0,0.006,0.006,1
0.966969386415427,0.993666917608693,0.00602665873692445,0.86018508298339,NA,AMF,10000,0,0,0.5,0.37,0,0.006,0.006,1
0.9697575819346,0.994025835205916,0.005228687718002,0.865388829489441,NA,AMF,10000,0,0,0.5,0.38,0,0.006,0.006,1
0.972174349923354,0.99436354629406,0.00455946541274785,0.870101655610912,NA,AMF,10000,0,0,0.5,0.39,0,0.006,0.006,1
0.974285058841415,0.99468160493843,0.00399519311346294,0.874409140538154,NA,AMF,10000,0,0,0.5,0.4,0,0.006,0.006,1
0.976142443766444,0.994981438963786,0.00351639684701675,0.878377081203559,NA,AMF,10000,0,0,0.5,0.41,0,0.006,0.006,1
0.977788696936081,0.995264339051532,0.00310744346328917,0.882056375633778,NA,AMF,10000,0,0,0.5,0.42,0,0.006,0.006,1
0.979257555266919,0.995531466435162,0.00275587809060292,0.885486845342596,NA,AMF,10000,0,0,0.5,0.43,0,0.006,0.006,1
0.98057610298813,0.995783893897263,0.00245178601687017,0.88870008385407,NA,AMF,10000,0,0,0.5,0.44,0,0.006,0.006,1
0.981766227590213,0.996022585782829,0.00218724983766284,0.891721534512254,NA,AMF,10000,0,0,0.5,0.45,0,0.006,0.006,1
0.982845757987964,0.996248429464546,0.00195591308356225,0.894571996212328,NA,AMF,10000,0,0,0.5,0.46,0,0.006,0.006,1
0.983829341001507,0.996462245297982,0.00179796970601026,0.897268716601218,NA,AMF,10000,0,0,0.5,0.47,0,0.006,0.006,1
0.98472911285731,0.996664759154106,0.00169414035890699,0.899826191139671,NA,AMF,10000,0,0,0.5,0.48,0,0.006,0.006,1
0.98555521396161,0.996856679859738,0.00159604810215063,0.902256752777907,NA,AMF,10000,0,0,0.5,0.49,0,0.006,0.006,1
0.986316185114893,0.997038616669973,0.00150311610080556,0.904571011985757,NA,AMF,10000,0,0,0.5,0.5,0,0.006,0.006,1
0.987019274313841,0.997211162677544,0.00141503794792629,0.906778189057912,NA,AMF,10000,0,0,0.5,0.51,0,0.006,0.006,1
0.987670676022623,0.997374860231286,0.00133153127548466,0.908886368160611,NA,AMF,10000,0,0,0.5,0.52,0,0.006,0.006,1
0.988275719225821,0.99753018473075,0.00125233486181015,0.910902693942983,NA,AMF,10000,0,0,0.5,0.53,0,0.006,0.006,1
0.988839016407807,0.997677617075183,0.00117720711099565,0.912833525539833,NA,AMF,10000,0,0,0.5,0.54,0,0.006,0.006,1
0.989364582520697,0.99781758320815,0.00110592556268956,0.914684558616276,NA,AMF,10000,0,0,0.5,0.55,0,0.006,0.006,1
0.989855930732386,0.99795046283763,0.00103828091084809,0.91646092317792,NA,AMF,10000,0,0,0.5,0.56,0,0.006,0.006,1
0.990316150073513,0.99807664173909,9.74082535222224e-4,0.918167262803332,NA,AMF,10000,0,0,0.5,0.57,0,0.006,0.006,1
0.990747968866594,0.998196463554344,9.13148672080126e-4,0.919807799483392,NA,AMF,10000,0,0,0.5,0.58,0,0.006,0.006,1
0.991153806903572,0.998310239237841,8.55314245810357e-4,0.921386387194105,NA,AMF,10000,0,0,0.5,0.59,0,0.006,0.006,1
0.991535818653873,0.998418272565384,8.00421652590941e-4,0.922906556561985,NA,AMF,10000,0,0,0.5,0.6,0,0.006,0.006,1
0.991895929271259,0.998520849067296,7.48325951673278e-4,0.924371552419404,NA,AMF,10000,0,0,0.5,0.61,0,0.006,0.006,1
0.992235864779461,0.998618229426299,6.98891383270633e-4,0.925784365632143,NA,AMF,10000,0,0,0.5,0.62,0,0.006,0.006,1
0.99255717752114,0.998710648554885,6.51989172522775e-4,0.927147760272024,NA,AMF,10000,0,0,0.5,0.63,0,0.006,0.006,1
0.99286126772828,0.998798347873277,6.07501248019401e-4,0.928464296974665,NA,AMF,10000,0,0,0.5,0.64,0,0.006,0.006,1
0.993149401897574,0.998881543715786,5.65314973574751e-4,0.929736353145887,NA,AMF,10000,0,0,0.5,0.65,0,0.006,0.006,1
0.993422728518715,0.99896043838179,5.25324416784935e-4,0.930966140545111,NA,AMF,10000,0,0,0.5,0.66,0,0.006,0.006,1
0.993682291597581,0.999035215313787,4.87431675980483e-4,0.932155720669876,NA,AMF,10000,0,0,0.5,0.67,0,0.006,0.006,1
0.993929042332892,0.999106062419415,4.51543648950462e-4,0.933307018284553,NA,AMF,10000,0,0,0.5,0.68,0,0.006,0.006,1
0.994163849238989,0.99917314995828,4.17571745026646e-4,0.934421833372789,NA,AMF,10000,0,0,0.5,0.69,0,0.006,0.006,1
0.994387506954821,0.999236637254137,3.85433559502829e-4,0.935501851743094,NA,AMF,10000,0,0,0.5,0.7,0,0.006,0.006,1
0.994600743937171,0.999296672270329,3.55052632483069e-4,0.936548654477052,NA,AMF,10000,0,0,0.5,0.71,0,0.006,0.006,1
0.994804229202272,0.999353397518647,3.26353789127602e-4,0.937563726377771,NA,AMF,10000,0,0,0.5,0.72,0,0.006,0.006,1
0.994998578252535,0.999406952158946,2.99267575410552e-4,0.938548463550357,NA,AMF,10000,0,0,0.5,0.73,0,0.006,0.006,1
0.995184358302773,0.999457463313775,2.73728411129382e-4,0.939504180225372,NA,AMF,10000,0,0,0.5,0.74,0,0.006,0.006,1
0.995362092902073,0.99950505152096,2.49675249883098e-4,0.940432114919114,NA,AMF,10000,0,0,0.5,0.75,0,0.006,0.006,1
0.995532266032435,0.999549828756279,2.27047680151101e-4,0.941333436010593,NA,AMF,10000,0,0,0.5,0.76,0,0.006,0.006,1
0.995695325752919,0.999591905015777,2.05789994075814e-4,0.942209246803443,NA,AMF,10000,0,0,0.5,0.77,0,0.006,0.006,1
0.995851687447759,0.999631385654503,1.85849311819194e-4,0.943060590131417,NA,AMF,10000,0,0,0.5,0.78,0,0.006,0.006,1
0.996001736728376,0.999668368250051,1.67176078999027e-4,0.943888452558081,NA,AMF,10000,0,0,0.5,0.79,0,0.006,0.006,1
0.996145832032004,0.999702945646368,1.49721845055121e-4,0.944693768214529,NA,AMF,10000,0,0,0.5,0.8,0,0.006,0.006,1
0.99628430695371,0.99973520540439,1.33441006225208e-4,0.945477422313282,NA,AMF,10000,0,0,0.5,0.81,0,0.006,0.006,1
0.99641747234347,0.999765231011913,1.18290474294215e-4,0.946240254371699,NA,AMF,10000,0,0,0.5,0.82,0,0.006,0.006,1
0.996545618195721,0.999793105189899,1.04229241477097e-4,0.946983061174104,NA,AMF,10000,0,0,0.5,0.83,0,0.006,0.006,1
0.996669015355146,0.999818904051362,9.12187491995697e-5,0.947706599498322,NA,AMF,10000,0,0,0.5,0.84,0,0.006,0.006,1
0.996787917059377,0.999842700247974,7.92208805950417e-5,0.948411588629296,NA,AMF,10000,0,0,0.5,0.85,0,0.006,0.006,1
0.996902560336657,0.999864563149948,6.82001819777633e-5,0.949098712679858,NA,AMF,10000,0,0,0.5,0.86,0,0.006,0.006,1
0.997013167274225,0.999884557853532,5.81228015108986e-5,0.949768622736467,NA,AMF,10000,0,0,0.5,0.87,0,0.006,0.006,1
0.997119946171265,0.999902749161502,4.89564579405721e-5,0.950421938845767,NA,AMF,10000,0,0,0.5,0.88,0,0.006,0.006,1
0.997223092588552,0.999919197816152,4.06704722223429e-5,0.951059251856132,NA,AMF,10000,0,0,0.5,0.89,0,0.006,0.006,1
0.997322790305525,0.999933961471876,3.32348417271012e-5,0.951681125126846,NA,AMF,10000,0,0,0.5,0.9,0,0.006,0.006,1
0.997419212194206,0.999947095339142,2.66213992761164e-5,0.952288096116288,NA,AMF,10000,0,0,0.5,0.91,0,0.006,0.006,1
0.997512521018353,0.999958652054421,2.08031737144026e-5,0.952880677859312,NA,AMF,10000,0,0,0.5,0.92,0,0.006,0.006,1
0.997602870165235,0.999968682346026,1.57543866372238e-5,0.953459360343036,NA,AMF,10000,0,0,0.5,0.93,0,0.006,0.006,1
0.997690404316627,0.999977235314297,1.14502904669113e-5,0.95402461178932,NA,AMF,10000,0,0,0.5,0.94,0,0.006,0.006,1
0.997775260064867,0.999984357302952,7.86700608855059e-6,0.954576879851434,NA,AMF,10000,0,0,0.5,0.95,0,0.006,0.006,1
0.997857566479221,0.999990092819594,4.98185807672917e-6,0.955116592731726,NA,AMF,10000,0,0,0.5,0.96,0,0.006,0.006,1
0.997937445627194,0.999994484504172,2.77308017253531e-6,0.955644160226447,NA,AMF,10000,0,0,0.5,0.97,0,0.006,0.006,1
0.99801501305498,0.999997573619752,1.21977917560461e-6,0.956159974703332,NA,AMF,10000,0,0,0.5,0.98,0,0.006,0.006,1
0.998090378230794,0.999999399524983,3.01829750446139e-7,0.956664412017051,NA,AMF,10000,0,0,0.5,0.99,0,0.006,0.006,1
0.998163644954435,1,0,0.957157832367176,NA,AMF,10000,0,0,0.5,1,0,0.006,0.006,1
0.0199,0,1,0.0100000000000001,NA,AMF,10000,0,0,0.5,0,0,0.008,0.008,1
0.0199,0.0695446615636195,0.914482790887158,0.010000784141483,NA,AMF,10000,0,0,0.5,0.01,0,0.008,0.008,1
0.0199,0.562067320571604,0.379305913613093,0.016974944334487,NA,AMF,10000,0,0,0.5,0.02,0,0.008,0.008,1
0.0448304895267955,0.648685952620921,0.31478683199758,0.0344460670052828,NA,AMF,10000,0,0,0.5,0.03,0,0.008,0.008,1
0.0768921904191301,0.702978523365965,0.271931111343884,0.055827590835529,NA,AMF,10000,0,0,0.5,0.04,0,0.008,0.008,1
0.114359195755357,0.741345959159631,0.24037986679903,0.0803728214604892,NA,AMF,10000,0,0,0.5,0.05,0,0.008,0.008,1
0.155929057664042,0.770616585087323,0.215553316342192,0.107514177927383,NA,AMF,10000,0,0,0.5,0.06,0,0.008,0.008,1
0.200474248688597,0.794140745094707,0.195110171050265,0.13677124798462,NA,AMF,10000,0,0,0.5,0.07,0,0.008,0.008,1
0.24699387726177,0.813759051743395,0.177724502917109,0.167716184279595,NA,AMF,10000,0,0,0.5,0.08,0,0.008,0.008,1
0.294597193020766,0.830568366992618,0.162587440122426,0.199959528634843,NA,AMF,10000,0,0,0.5,0.09,0,0.008,0.008,1
0.342499253680361,0.845263475199943,0.149177040283494,0.233144667405559,NA,AMF,10000,0,0,0.5,0.1,0,0.008,0.008,1
0.390020563014913,0.858305969059443,0.137141308176803,0.266946238689456,NA,AMF,10000,0,0,0.5,0.11,0,0.008,0.008,1
0.436586901450083,0.870014664475121,0.126234076848686,0.301070294699233,NA,AMF,10000,0,0,0.5,0.12,0,0.008,0.008,1
0.48172758030345,0.880617184223502,0.11627767827519,0.335255049602327,NA,AMF,10000,0,0,0.5,0.13,0,0.008,0.008,1
0.525071418838947,0.890280941098466,0.107140124204847,0.369271543064646,NA,AMF,10000,0,0,0.5,0.14,0,0.008,0.008,1
0.566340376446276,0.899132540655663,0.098720597675916,0.402923835934151,NA,AMF,10000,0,0,0.5,0.15,0,0.008,0.008,1
0.605341158802655,0.907270346933367,0.0909399365937199,0.436048541741247,NA,AMF,10000,0,0,0.5,0.16,0,0.008,0.008,1
0.641955334112671,0.914772839721675,0.0837342400036492,0.468513628480037,NA,AMF,10000,0,0,0.5,0.17,0,0.008,0.008,1
0.676128583941766,0.921704289434723,0.0770504943875821,0.500216514139672,NA,AMF,10000,0,0,0.5,0.18,0,0.008,0.008,1
0.707859703642981,0.928118674124843,0.0708435409633592,0.531081531051454,NA,AMF,10000,0,0,0.5,0.19,0,0.008,0.008,1
0.737189889490214,0.934062421528086,0.0650739483729753,0.561056849445469,NA,AMF,10000,0,0,0.5,0.2,0,0.008,0.008,1
0.764192732083093,0.939576357804486,0.0597065000755466,0.590110929774455,NA,AMF,10000,0,0,0.5,0.21,0,0.008,0.008,1
0.788965204135309,0.944697122197801,0.0547090948822024,0.618228515092843,NA,AMF,10000,0,0,0.5,0.22,0,0.008,0.008,1
0.81161980625976,0.949458230129222,0.0500519154953624,0.645406074965657,NA,AMF,10000,0,0,0.5,0.23,0,0.008,0.008,1
0.83227793216713,0.953890917351175,0.0457067571494481,0.671646463057363,NA,AMF,10000,0,0,0.5,0.24,0,0.008,0.008,1
0.851064445362882,0.958024861610083,0.0416464365867455,0.696952342657594,NA,AMF,10000,0,0,0.5,0.25,0,0.008,0.008,1
0.868103429486158,0.961888841288538,0.0378442334434703,0.721317673290136,NA,AMF,10000,0,0,0.5,0.26,0,0.008,0.008,1
0.883515082905737,0.965511326433266,0.0342733770115771,0.74471630851604,NA,AMF,10000,0,0,0.5,0.27,0,0.008,0.008,1
0.897413747712579,0.968920850516588,0.0309067367543667,0.767086806875519,NA,AMF,10000,0,0,0.5,0.28,0,0.008,0.008,1
0.90990698479278,0.972145675359892,0.0277172106514952,0.788313690595522,NA,AMF,10000,0,0,0.5,0.29,0,0.008,0.008,1
0.92109515363113,0.975211621180878,0.024679946979371,0.808209293827406,NA,AMF,10000,0,0,0.5,0.3,0,0.008,0.008,1
0.93106981960095,0.978136218627205,0.0217782512012322,0.826509116279869,NA,AMF,10000,0,0,0.5,0.31,0,0.008,0.008,1
0.939908432439766,0.980918198100424,0.0190141670141296,0.842904899521509,NA,AMF,10000,0,0,0.5,0.32,0,0.008,0.008,1
0.947666660384273,0.983527225816388,0.0164188089089752,0.85713550782641,NA,AMF,10000,0,0,0.5,0.33,0,0.008,0.008,1
0.954381100749658,0.985907833676379,0.0140484604273718,0.869108315164848,NA,AMF,10000,0,0,0.5,0.34,0,0.008,0.008,1
0.96009460908408,0.988005538059771,0.0119584112012705,0.87896186071476,NA,AMF,10000,0,0,0.5,0.35,0,0.008,0.008,1
